step    timeBC [s]      Q [erg/s]       R [1/s]         Eavg [MeV]      Sigma [MeV]     a               alpha           b             

9280	8.340658e+07	2.809908e+42	2.501395e+48	7.011304e-01	2.177987e-01	3.998979e+54	9.363040e+00	1.478047e+01
9290	8.076222e+07	2.873307e+42	2.554779e+48	7.019684e-01	2.184314e-01	3.839094e+54	9.327728e+00	1.471253e+01
9300	7.826695e+07	2.938795e+42	2.609894e+48	7.028059e-01	2.190644e-01	3.688006e+54	9.292649e+00	1.464508e+01
9310	7.591079e+07	3.003640e+42	2.664355e+48	7.036309e-01	2.196887e-01	3.544871e+54	9.258271e+00	1.457905e+01
9320	7.368010e+07	3.070871e+42	2.720795e+48	7.044575e-01	2.203152e-01	3.409062e+54	9.223997e+00	1.451329e+01
9330	7.156660e+07	3.137826e+42	2.776892e+48	7.052755e-01	2.209362e-01	3.279645e+54	9.190224e+00	1.444857e+01
9340	6.956244e+07	3.206325e+42	2.834229e+48	7.060924e-01	2.215580e-01	3.156182e+54	9.156594e+00	1.438423e+01
9350	6.765885e+07	3.275332e+42	2.891894e+48	7.069065e-01	2.221798e-01	3.037566e+54	9.123133e+00	1.432033e+01
9360	6.584642e+07	3.345415e+42	2.950358e+48	7.077245e-01	2.228073e-01	2.922404e+54	9.089496e+00	1.425625e+01
9370	6.412073e+07	3.415070e+42	3.008294e+48	7.085464e-01	2.234432e-01	2.808585e+54	9.055473e+00	1.419169e+01
9380	6.247229e+07	3.484542e+42	3.065832e+48	7.093922e-01	2.241069e-01	2.691273e+54	9.019880e+00	1.412460e+01
9390	6.089372e+07	3.551595e+42	3.120841e+48	7.102983e-01	2.248388e-01	2.559302e+54	8.980198e+00	1.405071e+01
9400	5.936569e+07	3.613175e+42	3.170126e+48	7.113796e-01	2.257576e-01	2.385405e+54	8.929284e+00	1.395779e+01
9410	5.868236e+07	3.629233e+42	3.181566e+48	7.119720e-01	2.262904e-01	2.276525e+54	8.899049e+00	1.390371e+01
9420	5.818317e+07	3.635005e+42	3.184273e+48	7.124981e-01	2.267786e-01	2.175489e+54	8.871047e+00	1.385414e+01
9430	5.747555e+07	3.633368e+42	3.178522e+48	7.134658e-01	2.276971e-01	1.990954e+54	8.818188e+00	1.376126e+01
9440	5.697599e+07	3.622220e+42	3.164694e+48	7.143844e-01	2.285807e-01	1.824480e+54	8.767531e+00	1.367265e+01
9450	5.658192e+07	3.607457e+42	3.147805e+48	7.152904e-01	2.294517e-01	1.673659e+54	8.718115e+00	1.358625e+01
9460	5.625875e+07	3.591011e+42	3.129624e+48	7.161658e-01	2.302884e-01	1.540907e+54	8.671256e+00	1.350421e+01
9470	5.598651e+07	3.573272e+42	3.110568e+48	7.169938e-01	2.310735e-01	1.426162e+54	8.627873e+00	1.342811e+01
9480	5.574636e+07	3.556393e+42	3.092495e+48	7.177773e-01	2.318090e-01	1.327313e+54	8.587796e+00	1.335762e+01
9490	5.552800e+07	3.539993e+42	3.075053e+48	7.185198e-01	2.324987e-01	1.241466e+54	8.550726e+00	1.329222e+01
9500	5.532468e+07	3.524814e+42	3.058867e+48	7.192247e-01	2.331462e-01	1.166696e+54	8.516398e+00	1.323147e+01
9510	5.513257e+07	3.510136e+42	3.043299e+48	7.198937e-01	2.337543e-01	1.101010e+54	8.484567e+00	1.317495e+01
9520	5.494816e+07	3.496601e+42	3.028904e+48	7.205258e-01	2.343228e-01	1.043485e+54	8.455180e+00	1.312261e+01
9530	5.476916e+07	3.484013e+42	3.015494e+48	7.211244e-01	2.348556e-01	9.927370e+53	8.427974e+00	1.307399e+01
9540	5.459380e+07	3.472351e+42	3.003048e+48	7.216894e-01	2.353537e-01	9.478961e+53	8.402833e+00	1.302892e+01
9550	5.442065e+07	3.461626e+42	2.991566e+48	7.222218e-01	2.358183e-01	9.082139e+53	8.379637e+00	1.298720e+01
9560	5.424901e+07	3.451756e+42	2.980961e+48	7.227244e-01	2.362531e-01	8.728668e+53	8.358159e+00	1.294845e+01
9570	5.407787e+07	3.442804e+42	2.971280e+48	7.231988e-01	2.366598e-01	8.413180e+53	8.338268e+00	1.291245e+01
9580	5.390631e+07	3.434859e+42	2.962588e+48	7.236466e-01	2.370404e-01	8.131073e+53	8.319838e+00	1.287899e+01
9590	5.373348e+07	3.428030e+42	2.954971e+48	7.240697e-01	2.373971e-01	7.878173e+53	8.302724e+00	1.284783e+01
9600	5.356036e+07	3.421990e+42	2.948147e+48	7.244668e-01	2.377291e-01	7.651775e+53	8.286933e+00	1.281899e+01
9610	5.338517e+07	3.416811e+42	2.942159e+48	7.248429e-01	2.380413e-01	7.447003e+53	8.272206e+00	1.279202e+01
9620	5.320645e+07	3.413100e+42	2.937522e+48	7.251985e-01	2.383345e-01	7.263098e+53	8.258488e+00	1.276683e+01
9630	5.302822e+07	3.409695e+42	2.933236e+48	7.255335e-01	2.386088e-01	7.096085e+53	8.245749e+00	1.274338e+01
9640	5.284511e+07	3.407801e+42	2.930320e+48	7.258521e-01	2.388682e-01	6.945072e+53	8.233784e+00	1.272130e+01
9650	5.266146e+07	3.406447e+42	2.927946e+48	7.261518e-01	2.391107e-01	6.808254e+53	8.222677e+00	1.270076e+01
9660	5.247204e+07	3.406712e+42	2.927023e+48	7.264375e-01	2.393408e-01	6.684437e+53	8.212195e+00	1.268133e+01
9670	5.228358e+07	3.407093e+42	2.926265e+48	7.267069e-01	2.395566e-01	6.571107e+53	8.202428e+00	1.266319e+01
9680	5.208843e+07	3.409393e+42	2.927219e+48	7.269604e-01	2.397587e-01	6.470785e+53	8.193331e+00	1.264626e+01
9690	5.189154e+07	3.412178e+42	2.928624e+48	7.272052e-01	2.399533e-01	6.376995e+53	8.184608e+00	1.263001e+01
9700	5.169297e+07	3.415763e+42	2.930775e+48	7.274350e-01	2.401352e-01	6.292623e+53	8.176490e+00	1.261486e+01
9710	5.148779e+07	3.421109e+42	2.934491e+48	7.276510e-01	2.403057e-01	6.218429e+53	8.168916e+00	1.260070e+01
9720	5.127607e+07	3.427980e+42	2.939550e+48	7.278577e-01	2.404687e-01	6.151648e+53	8.161694e+00	1.258721e+01
9730	5.107036e+07	3.434063e+42	2.943958e+48	7.280575e-01	2.406257e-01	6.087230e+53	8.154767e+00	1.257424e+01
9740	5.085828e+07	3.441060e+42	2.949198e+48	7.282446e-01	2.407724e-01	6.030099e+53	8.148317e+00	1.256215e+01
9750	5.063981e+07	3.449787e+42	2.955969e+48	7.284191e-01	2.409092e-01	5.981195e+53	8.142309e+00	1.255089e+01
9760	5.041515e+07	3.460071e+42	2.964115e+48	7.285829e-01	2.410375e-01	5.939326e+53	8.136684e+00	1.254035e+01
9770	5.018449e+07	3.471822e+42	2.973554e+48	7.287366e-01	2.411579e-01	5.903972e+53	8.131419e+00	1.253048e+01
9780	4.994800e+07	3.484984e+42	2.984238e+48	7.288804e-01	2.412705e-01	5.874682e+53	8.126494e+00	1.252125e+01
9790	4.970591e+07	3.499505e+42	2.996120e+48	7.290149e-01	2.413759e-01	5.851102e+53	8.121893e+00	1.251263e+01
9800	4.945842e+07	3.515326e+42	3.009148e+48	7.291402e-01	2.414740e-01	5.832991e+53	8.117613e+00	1.250461e+01
9810	4.920531e+07	3.532379e+42	3.023274e+48	7.292539e-01	2.415631e-01	5.820980e+53	8.113733e+00	1.249734e+01
9820	4.894531e+07	3.550669e+42	3.038524e+48	7.293508e-01	2.416387e-01	5.817059e+53	8.110455e+00	1.249118e+01
9830	4.867667e+07	3.570213e+42	3.054943e+48	7.294240e-01	2.416951e-01	5.823755e+53	8.108032e+00	1.248661e+01
9840	4.839703e+07	3.591060e+42	3.072607e+48	7.294653e-01	2.417252e-01	5.844488e+53	8.106794e+00	1.248420e+01
9850	4.810312e+07	3.613302e+42	3.091643e+48	7.294640e-01	2.417196e-01	5.883937e+53	8.107184e+00	1.248476e+01
9860	4.779005e+07	3.637130e+42	3.112279e+48	7.294059e-01	2.416656e-01	5.948847e+53	8.109805e+00	1.248935e+01
9870	4.745035e+07	3.662908e+42	3.134914e+48	7.292718e-01	2.415456e-01	6.049228e+53	8.115500e+00	1.249945e+01
9880	4.707110e+07	3.691411e+42	3.160344e+48	7.290327e-01	2.413327e-01	6.201937e+53	8.125605e+00	1.251741e+01
9890	4.662688e+07	3.724434e+42	3.190335e+48	7.286399e-01	2.409801e-01	6.438984e+53	8.142471e+00	1.254731e+01
9900	4.605169e+07	3.767382e+42	3.230012e+48	7.279884e-01	2.403859e-01	6.838021e+53	8.171304e+00	1.259815e+01
9910	4.495809e+07	3.860732e+42	3.316180e+48	7.266420e-01	2.391143e-01	7.792436e+53	8.234848e+00	1.270894e+01
9920	4.326341e+07	4.045500e+42	3.481649e+48	7.252307e-01	2.376852e-01	9.236587e+53	8.309965e+00	1.283725e+01
9930	4.181885e+07	4.227712e+42	3.641249e+48	7.246761e-01	2.370222e-01	1.024936e+54	8.347812e+00	1.289930e+01
9940	4.055153e+07	4.403215e+42	3.793033e+48	7.245564e-01	2.367566e-01	1.095969e+54	8.365701e+00	1.292612e+01
